Label,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
174,122.0,12.463355264843006,-9.787977062206966,30.83374150167583,9.37610783728176,129.75483399593904,111.0,120.29918032786885,128.0
175,49.0,7.898654169668588,72.58400317983315,9.654197154841949,8.322029895723807,49.3492424049175,79.0,91.2295918367347,102.0
176,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,93.0,99.88888888888889,103.0
177,5.0,2.5231325220201604,0.0,2.8284271247461903,2.23606797749979,7.0,107.0,109.95,115.0
178,37.5,6.90988298942671,12.216821847682525,10.519051542226645,5.869745327314875,36.538582233137674,92.0,100.06,109.0
179,22.0,5.292567428401227,63.49321653480234,7.30128108083273,5.146929313244308,27.17462120245875,126.0,131.9431818181818,138.0
180,10.0,3.5682482323055424,-83.9260796337508,5.556619933321434,2.4492804895754405,12.242640687119284,123.0,128.8,136.0
181,8.75,3.3377905890622728,-2.0703185301417393,5.396335464705223,2.961448260102244,13.82842712474619,107.0,113.77142857142857,119.0
182,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,113.0,115.66666666666667,119.0
183,28.0,5.970821321441846,-84.68733171593324,10.427357976631894,4.408775052540773,32.21015510839149,113.0,119.85714285714286,126.0
184,4.75,2.4592453796829674,77.17949708784735,2.7723491168885444,2.1478476084574902,6.707106781186548,123.0,127.05263157894737,131.0
185,6.75,2.9316150714175193,16.275001746096695,3.4623791680145843,2.545793844632313,8.707106781186548,104.0,110.74074074074075,115.0
186,3.75,2.1850968611841584,0.0,2.8284271247461903,1.632993161855452,6.0,125.0,128.26666666666668,132.0
187,326.0,20.37341629633241,10.848710429735792,42.5023384993563,15.791832735545524,339.3472400982391,109.0,124.3021472392638,136.0
188,582.75,27.239316156879124,-6.3228736022810414,62.722779692664076,23.535904465217545,550.38634534164,86.0,120.51093951093951,134.0
189,5.25,2.5854414729132054,52.01812173396324,3.06654192945651,2.1660006209886555,7.414213562373096,125.0,127.95238095238095,132.0
190,6.75,2.9316150714175193,-60.128218581764635,4.995734772594615,2.091881310022719,10.207106781186548,125.0,128.59259259259258,139.0
191,7.25,3.0382538898732494,-23.198590513648195,3.912843573104629,2.37806064131954,9.414213562373096,115.0,119.17241379310344,125.0
192,80.25,10.108287365572707,-2.790166763493897,19.0579799256367,9.220634849531189,89.23401871576775,77.0,93.66043613707166,104.0
193,6.0,2.763953195770684,63.264427683492585,3.538487718892406,2.349632169066955,8.707106781186548,115.0,119.33333333333333,124.0
194,8.5,3.2897623212397704,-69.66721220135312,6.1310981869990595,1.862379808414119,12.242640687119286,129.0,133.85294117647058,141.0
195,115.5,12.126795430653198,-77.46472538945912,27.641853509552742,10.188389186911444,133.25483399593904,123.0,133.92207792207793,143.0
196,5.25,2.5854414729132054,11.048946057844361,3.430731138087046,1.9894660124321153,7.707106781186548,124.0,128.33333333333334,132.0
197,29.25,6.102643417692329,40.01053028943691,11.936518363431045,5.848857508235457,35.19238815542512,115.0,121.58119658119658,127.0
198,6.5,2.876813695875796,68.28565531293076,3.1740967893754766,2.5919122245863795,8.121320343559642,120.0,125.42307692307692,131.0
199,8.75,3.3377905890622728,-90.0,4.9684720272649505,2.591036354001059,11.65685424949238,82.0,89.11428571428571,96.0
200,13.75,4.1841419359420025,-19.78931349727864,7.143550261127298,3.6039148246653014,17.742640687119284,98.0,105.25454545454545,111.0
201,7.25,3.0382538898732494,-33.80540173077848,3.3538278229353358,2.8242824567419516,9.121320343559642,126.0,129.51724137931035,134.0
202,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,129.0,133.66666666666666,138.0
203,4.0,2.256758334191025,7.572853072215093,3.301448858356288,1.5125922899638105,6.103553390593274,81.0,86.25,90.0
204,4.25,2.326213245840639,-24.901742879534538,2.847653258236741,1.8531388280453736,6.414213562373095,115.0,119.11764705882354,126.0
205,5.25,2.5854414729132054,90.0,4.0,1.632993161855452,8.0,125.0,130.38095238095238,135.0
206,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,123.0,127.75,131.0
207,5.75,2.7057581899030048,-6.1612483187762805,3.333640804401902,2.1761457335774375,7.707106781186548,127.0,131.34782608695653,137.0
208,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,87.0,93.77777777777777,101.0
209,9.0,3.385137501286538,38.830456360836905,4.517066625126404,3.0797723930605727,12.414213562373096,127.0,132.19444444444446,140.0
210,144.0,13.540550005146152,-60.841386464234695,25.77687115341685,12.597816955764554,133.9294551983978,124.0,136.69618055555554,146.0
211,14.25,4.259537945889915,-8.756057321760405,8.101031495879354,2.3726936766588755,16.535533905932738,88.0,98.01754385964912,106.0
212,28.75,6.050259243299904,-51.375427899506676,8.794291765465791,6.546204647948373,31.020815280171306,127.0,134.50434782608696,144.0
213,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,123.0,127.22222222222223,130.0
214,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,78.0,87.0,95.0
215,8.0,3.1915382432114616,18.157842454353993,5.142969248855848,2.0192105029746443,10.82842712474619,85.0,89.6875,97.0
216,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,129.0,132.0,135.0
217,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,106.0,108.77777777777777,112.0
218,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,131.0,134.0,138.0
219,14.0,4.222008245644752,-52.29749689128511,7.1914370353713934,3.27581096034575,17.535533905932738,99.0,107.16071428571429,117.0
220,19.5,4.982787485166879,-76.97325234475454,8.16742194897828,3.6365976735091006,21.192388155425114,125.0,133.14102564102564,141.0
221,11.75,3.8678889139475245,-50.58743063766979,6.205940640832873,2.564799709204371,14.242640687119284,109.0,114.95744680851064,121.0
222,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,119.0,121.66666666666667,126.0
223,3.5,2.111004122822376,-45.0,2.390457218668787,1.7728105208558367,5.414213562373095,120.0,129.5,135.0
224,9.25,3.431831258788849,35.78252558853899,3.6357831625498056,3.339046679913121,10.242640687119284,126.0,133.1891891891892,139.0
225,30.25,6.206085419025319,-14.40327079368119,9.24406179991378,6.423520600962964,32.77817459305202,90.0,97.97520661157024,104.0
226,20.25,5.077706251929807,-27.383285011691747,12.200328964017285,3.1942663149906463,25.656854249492376,92.0,102.12345679012346,111.0
227,27.25,5.890312181373172,17.238364402119753,10.652796886900656,4.9424206675639075,27.81370849898476,124.0,133.4678899082569,141.0
228,34.0,6.579524642479541,-17.88855682345794,12.343471230882272,5.495661860709826,37.020815280171306,113.0,121.08088235294117,129.0
229,237.5,17.38949084575512,-88.82738023088541,33.1632502967106,17.380556648891144,247.734541726031,127.0,137.66105263157894,146.0
230,14.0,4.222008245644752,-62.99873173275434,6.279255563191617,3.68249175022762,16.65685424949238,123.0,130.30357142857142,134.0
231,8.75,3.3377905890622728,-25.166885984395226,4.505808374874442,2.690219828498415,10.828427124746192,115.0,120.97142857142858,126.0
232,5.5,2.6462837142006137,-77.44258255692772,3.279983288401781,2.081494347509531,7.414213562373095,129.0,135.45454545454547,139.0
233,9.0,3.385137501286538,-8.623337307199069,4.410101667674175,2.6767892729241236,10.828427124746192,106.0,113.33333333333333,119.0
234,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,126.0,133.66666666666666,138.0
235,11.5,3.826519928662906,-86.38406287728101,5.878073468774447,2.7426221583097052,13.535533905932738,134.0,139.65217391304347,144.0
236,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,93.0,99.0,102.0
237,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,124.0,126.91666666666667,130.0
238,11.0,3.742410318509555,-40.91764982887347,6.298267919066333,2.5060264019155603,13.949747468305834,113.0,119.3409090909091,127.0
239,8.25,3.2410224072142872,-9.07238223179191,3.9379428072099993,2.6927867495151436,9.707106781186548,129.0,136.63636363636363,145.0
240,3.75,2.1850968611841584,-45.0,2.309401076758503,2.0132891827388666,5.707106781186548,117.0,122.53333333333333,127.0
241,9.75,3.523362819972964,62.113676175889644,4.810440575803023,2.781967987740664,11.82842712474619,113.0,121.82051282051282,127.0
242,4.5,2.393653682408596,-17.296144343754975,2.830663741437658,2.0244638534736237,6.707106781186548,132.0,134.61111111111111,136.0
243,44.5,7.527227892173502,-62.369033687962585,12.037780237162632,6.367293097085938,44.867009357883866,124.0,134.47191011235955,141.0
244,40.25,7.158763278359629,65.42708722870567,13.893106954572788,7.0813378664476,45.43502884254441,130.0,137.1055900621118,146.0
245,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,135.0,138.33333333333334,142.0
246,1500.5,43.7092202730169,8.070916082399378,85.33788995855772,48.95880941201677,1470.7859300126263,117.0,140.56147950683106,155.0
247,54.0,8.291859587312052,13.00949767834545,14.349597056482553,9.04559422475945,62.21320343559643,129.0,135.5648148148148,143.0
248,8.25,3.2410224072142872,29.576537061172132,4.5497121649923065,2.423073548873592,10.82842712474619,85.0,96.06060606060606,103.0
249,5.25,2.5854414729132054,4.447928484831653,3.246767819546955,2.051048035927536,7.414213562373095,122.0,126.23809523809524,131.0
250,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,120.0,126.41666666666667,133.0
251,57.25,8.537737635702333,4.945663904098323,16.498553565429102,5.603477339601184,49.07411613907041,117.0,126.54585152838428,134.0
252,5.0,2.5231325220201604,45.0,3.1304951684997055,2.0688160865577205,7.414213562373096,119.0,122.1,126.0
253,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,131.0,133.22222222222223,137.0
254,8.25,3.2410224072142872,78.91682708895877,4.3488706615902215,2.547635393684639,10.414213562373096,115.0,121.78787878787878,127.0
255,8.0,3.1915382432114616,45.0,3.6044677138240537,2.8284271247461903,9.414213562373096,130.0,135.625,144.0
256,12.5,3.989422804014327,-83.41879576332518,4.854699521804226,3.6172769527634765,13.949747468305832,89.0,98.48,106.0
257,5.5,2.6462837142006137,10.073512873159569,3.3557421255365716,2.08580081379627,7.707106781186548,125.0,128.3181818181818,133.0
258,25.25,5.670035141386943,-9.460459699876708,6.9687140918176675,5.385347576505632,25.192388155425117,127.0,135.74257425742573,142.0
259,38.75,7.024103669400641,86.58091879157632,11.011994396889182,8.137220415708805,42.74568901432423,126.0,135.80645161290323,145.0
260,16.75,4.61809077155419,32.261243628842855,8.585897687316363,2.8874143323538566,19.36396103067893,130.0,136.59701492537314,142.0
261,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,134.0,138.66666666666666,144.0
262,4.0,2.256758334191025,-45.0,2.23606797749979,2.23606797749979,6.0,96.0,103.5,111.0
263,25.0,5.641895835477563,38.713332598544916,10.652564062765393,3.718182202189571,26.485281374238568,120.0,129.04,137.0
264,11.0,3.742410318509555,-70.52922129167341,5.8704888870475775,2.6768375745652966,13.535533905932738,136.0,140.29545454545453,145.0
265,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,117.0,120.08333333333333,122.0
266,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,129.0,137.0,144.0
267,35.25,6.699380116989518,40.63490027166259,10.691115914920427,5.143142438426335,34.89949493661166,132.0,140.14893617021278,149.0
268,738.25,30.6589154064643,-2.301327791085711,55.90308762874947,38.56503810245886,751.4934700697015,125.0,137.86894683372842,149.0
269,69.5,9.40692023773423,16.22093099497056,20.82010647454286,6.319000759750776,61.488329701443504,129.0,136.92446043165467,144.0
270,28.25,5.997417539138688,68.03058810713523,10.181604729078886,5.048908412994326,29.606601717798213,134.0,141.67256637168143,148.0
271,3.75,2.1850968611841584,-45.0,2.309401076758503,2.0132891827388666,5.707106781186548,128.0,132.53333333333333,137.0
272,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,88.0,93.5,97.0
273,4.0,2.256758334191025,26.0625081744509,2.9326504330976517,1.702809865267451,6.414213562373095,106.0,109.125,112.0
274,6.25,2.8209479177387813,-63.63219727569108,3.4676209296911846,2.3882221605134735,8.414213562373096,119.0,127.0,134.0
275,4.5,2.393653682408596,90.0,3.415650255319866,1.632993161855452,7.0,132.0,136.88888888888889,143.0
276,6.0,2.763953195770684,-8.13010235415598,4.041451884327381,1.9578900207451218,8.707106781186548,121.0,126.125,130.0
277,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,125.0,126.77777777777777,129.0
278,4.0,2.256758334191025,-26.0625081744509,2.9326504330976517,1.702809865267451,6.414213562373095,124.0,126.875,130.0
279,5.0,2.5231325220201604,0.0,2.8284271247461903,2.23606797749979,7.0,137.0,141.75,145.0
280,44.0,7.48482063701911,-75.93174762450342,13.585472572766845,6.805330088925,50.8492424049175,130.0,138.0284090909091,147.0
281,45.25,7.590394548326596,45.79031933986942,9.472323140447264,8.862998450040125,50.970562748477136,130.0,136.79005524861878,143.0
282,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,116.0,126.66666666666667,136.0
283,75.5,9.804569629897316,-46.851931959646635,16.627607926350233,8.620776949416175,71.87005768508881,122.0,138.63907284768212,146.0
284,5.5,2.6462837142006137,79.92648712684044,3.355742125536571,2.085800813796269,7.707106781186548,121.0,127.9090909090909,133.0
285,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,85.0,91.55555555555556,96.0
286,29.75,6.154581744998688,-5.523755558747653,11.19799731438179,6.298101351748332,37.4675144212722,85.0,96.6890756302521,107.0
287,3.5,2.111004122822376,45.0,2.390457218668787,1.7728105208558367,5.414213562373095,133.0,137.5,142.0
288,43.75,7.463526651802308,20.228902551308472,11.637445645108118,6.623278496396444,38.72792206135785,130.0,136.9542857142857,143.0
289,3.75,2.1850968611841584,45.0,2.309401076758503,2.0132891827388666,5.707106781186548,89.0,92.6,98.0
290,1316.75,40.94555129107466,5.053433308791441,130.49035369450328,34.55080110029641,1238.0752518939717,77.0,116.3064363014999,139.0
291,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,130.0,133.77777777777777,138.0
292,1584.75,44.9195544114036,26.887278140632795,91.39632491133622,54.361997181356514,1604.7920266670362,114.0,136.6521533364884,152.0
293,7.5,3.0901936161855166,86.2484563044752,5.079477159822719,1.935349696955564,10.414213562373096,126.0,134.7,141.0
294,11.0,3.742410318509555,11.93813424919723,5.031902846448019,3.0247251128608594,12.828427124746192,121.0,126.79545454545455,131.0
295,23.25,5.440847306724618,11.499000280357555,7.2919962788826425,6.3210526739241235,26.13908729652601,117.0,126.09677419354838,133.0
296,6.5,2.876813695875796,-49.90417603849653,4.5226534119022395,2.006214359593072,10.224873734152917,130.0,134.42307692307693,139.0
297,84.5,10.37249929043725,33.90166997589765,13.246727627086992,10.62869792605411,67.4558441227157,132.0,143.42011834319527,150.0
298,6.0,2.763953195770684,76.717474411461,3.863095038577592,1.9347256626157256,8.414213562373096,113.0,119.16666666666667,123.0
299,6.0,2.763953195770684,54.05501174995027,3.4649650618414563,2.2440329290999053,8.414213562373096,138.0,142.58333333333334,148.0
300,13.25,4.1073621666150775,-48.02470965449095,5.839108864910273,3.0607126312526742,14.242640687119286,124.0,135.52830188679246,141.0
301,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,102.0,106.16666666666667,109.0
302,4.75,2.4592453796829674,-71.56505117707799,3.4641016151377544,1.739232804406138,7.414213562373095,96.0,100.78947368421052,106.0
303,27.0,5.863230142835039,-13.008663481782111,8.305723405547575,6.796135319516817,33.674621202458745,127.0,143.75925925925927,150.0
304,8.75,3.3377905890622728,33.068584545526264,4.71960310170375,2.721576604736594,12.035533905932738,101.0,105.22857142857143,111.0
305,7.75,3.141274657157109,-75.73000740602002,4.650774110629315,2.3292597657615217,10.414213562373096,129.0,135.6451612903226,141.0
306,2.5,1.7841241161527712,0.0,2.8284271247461903,1.0,5.0,89.0,93.7,97.0
307,4.75,2.4592453796829674,-47.552826683753736,3.1965341396733136,1.9347837942437103,7.414213562373095,118.0,123.21052631578948,126.0
308,16.0,4.51351666838205,47.7061251672943,6.697798479791944,4.829600645922676,21.485281374238568,132.0,137.828125,143.0
309,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,126.0,129.22222222222223,133.0
310,9.0,3.385137501286538,-32.40957821698803,5.468089990398706,2.675562339436351,13.017766952966369,83.0,93.25,101.0
311,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,127.0,130.77777777777777,134.0
312,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,113.0,117.5,121.0
313,28.75,6.050259243299904,15.892999624126697,12.390436753052613,4.378080340237998,31.606601717798213,128.0,134.29565217391306,142.0
314,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,87.0,93.33333333333333,97.0
315,11.5,3.826519928662906,-86.41125197766075,5.430286851137591,2.686463974096142,12.121320343559642,141.0,144.8913043478261,152.0
316,37.25,6.886811529393324,-65.79941162080864,15.59413029655253,6.73618798220546,43.12436867076458,113.0,121.6241610738255,130.0
317,13.75,4.1841419359420025,28.484679317621588,5.081073725590909,3.562088561374727,13.535533905932738,119.0,130.8181818181818,137.0
318,21.25,5.201570947860099,-66.43422184781113,8.265463457849467,4.186041599982272,25.4675144212722,87.0,97.83529411764705,105.0
319,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,89.0,92.33333333333333,96.0
320,13.5,4.145929793656026,78.15315605664993,5.408272529793913,3.4080472083497817,14.121320343559642,132.0,140.66666666666666,148.0
321,5.0,2.5231325220201604,-54.86580694308437,3.7682887362833544,1.8165902124584945,8.724873734152917,140.0,144.2,149.0
322,40.75,7.203090409536582,17.86029301169997,18.897878402166683,2.932760010516525,39.14213562373095,129.0,136.01226993865032,143.0
323,8.5,3.2897623212397704,-16.088181204244947,4.394425794700408,2.481856194497539,10.121320343559642,128.0,140.44117647058823,146.0
324,18.75,4.886025119029199,-45.985950790928136,6.998527688356546,3.835991712390551,18.949747468305834,134.0,141.8,148.0
325,50.5,8.018640596081465,-1.8133181460511842,11.655332807576364,9.189350848242658,53.367009357883866,132.0,141.43564356435644,151.0
326,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,139.0,141.22222222222223,143.0
327,4.5,2.393653682408596,0.0,3.415650255319866,1.632993161855452,7.0,135.0,140.55555555555554,145.0
328,2.0,1.5957691216057308,0.0,2.23606797749979,1.0,4.0,89.0,93.875,101.0
329,4.0,2.256758334191025,-45.0,2.23606797749979,2.23606797749979,6.0,97.0,99.625,105.0
